lemma;sentiment
треволнение;-1
трезветь;1
трезвомыслие;1
трезвомыслящий;1
трезвонить;-1
трезвонить;-1
трезвость;1
трезвый рассудок;1
трезвый;1
тренировочка;1
трепать нервы;-1
трепет;-1
трепетание;-1
трепетать;-1
трепетать;-1
третьестепенность;-1
третьестепенный;-1
трещина;-1
тривиальность;-1
тривиальный;-1
триумф;1
триумфальный;1
триумфатор;1
триумфаторский;1
трогательность;1
трогательный;1
трогать до слеза;1
трогать за душа;1
трогать за живой;1
троллинг/троллинга;-1
троллить;-1
тролль;-1
тромб;-1
тромбоз;-1
тромбозный;-1
тромбообразование;-1
тромботический;-1
тронуть до слеза;1
тронуть за душа;1
тронуть за живой;1
тронуть за сердце;1
троян;-1
троянский программа;-1
троянский конь;-1
труднейший;-1
трудновыполнимый;-1
трудность;-1
трудный;-1
трудоемкий;-1
трудоизбыточность;-1
трудоизбыточный;-1
трудолюбивый;1
трудолюбие;1
трудоспособность;1
трудяга;1
труженик;1
труженица;1
трус;-1
трусить;-1
трусиха;-1
трусливость;-1
трусливый;-1
трусоватый;-1
трусость;-1
трутень;-1
тряпка;-1
трясение;-1
трясение;-1
трясение;-1
трясина;-1
трясина;-1
трясинный;-1
трястись;-1
трястись;-1
трястись;-1
трястись;-1
трясучка;-1
туберкулез;-1
туберкулезник;-1
туберкулезница;-1
туберкулезный;-1
тугодум;-1
тугодумие;-1
тугой на ухо;-1
тугоухий;-1
тугоухость;-1
тужить;-1
туман в голова;-1
