pl Word	English verb	P(w->t)	P(w->a)	P(a->t)	E(t)	E(a)	V(t)	V(a)	S(t)	S(a)
wadę	flaw	0	0	0	0	0	1	1	0	0
stworzą	create	1	1	0	1	1	1	1	0	0
uporanie	tackle	0	1	-1	0	0	0	1	0	1
załącznika	annex	0	0	1	1	1	1	1	0	1
łagodzić	mitigate	0	0	0	0	0	0	1	0	0
hipotecznych	house	1	1	0	1	1	1	1	1	1
zapewniłem	assert	0	1	1	1	0	1	1	0	1
tsunami	follow	0	0	1	1	1	1	1	0	1
obradował	be	0	1	0	0	0	0	1	0	1
wadą	flaw	0	0	0	0	0	1	1	0	0
wspierającego	support	1	1	1	1	0	1	1	1	1
normalności	return	0	0	0	0	0	1	1	0	0
umożliwiający	enable	1	1	0	1	1	1	1	1	0
brzmią	be	0	1	0	0	0	0	1	0	1
skarbowa	stamp	0	0	0	0	0	1	1	0	1
obóz	camp	0	0	1	0	1	1	1	0	1
czuje	feel	1	1	1	0	0	0	1	0	1
dobiegały	come	0	1	0	0	0	0	1	0	0
postąpią	do	1	1	1	0	0	1	1	0	1
rozdzieli	function	0	1	0	1	1	1	1	0	0
przyznali	have	1	1	1	0	0	1	1	0	1
pokrewne	relate	0	1	1	1	0	1	1	0	1
rozdziela	distribute	1	1	1	0	1	1	1	0	1
zestawie	set	0	0	1	1	1	1	1	0	1
bytowych	live	1	1	1	1	1	1	1	0	1
szerzy	be	0	1	0	0	0	0	1	0	1
nakreślonego	map	0	0	0	0	0	1	1	0	1
przypisał	have	1	1	1	0	0	1	1	0	1
wartościowej	be	0	1	0	0	0	0	1	0	1
sugerować	suggest	1	1	1	1	0	1	1	0	1
podważając	undermine	0	-1	0	-1	0	1	0	0	0
toleruje	tolerate	-1	0	-1	1	0	1	1	0	-1
datuje	date	0	0	1	0	1	0	1	0	1
bezspornych	be	0	1	0	0	0	0	1	0	1
wymuszą	force	0	0	0	-1	0	1	0	-1	0
podziałów	divide	0	-1	0	-1	0	1	0	-1	0
chwili	time	0	0	1	0	1	0	1	0	1
zaskarbić	win	1	1	1	1	1	1	1	0	1
Partnerstwo	be	0	1	0	0	0	0	1	0	1
sprzeczność	conflict	0	0	0	-1	0	1	1	0	0
otwieramy	open	1	1	1	1	0	0	1	0	1
przybliżonego	be	0	1	0	0	0	0	1	0	1
wydłuża	be	0	1	0	0	0	0	1	0	1
rosyjsko-ukraiński	involve	0	0	0	0	1	1	1	0	0
samostanowienia	decide	1	1	1	1	0	1	1	0	1
wyobraża	imagine	0	0	0	0	0	0	1	0	0
uzyskaliby	consider	1	1	1	1	1	1	1	0	1
przypisać	attribute	0	0	1	1	1	1	1	0	1
odpowiednikiem	provide	1	1	1	1	1	1	1	0	1
przyjrzycie	look	0	1	1	0	0	0	1	0	1
chwila	time	0	0	1	0	1	0	1	0	1
biorącego	take	1	1	1	0	1	1	1	0	1
podejmowałam	have	1	1	1	0	0	1	1	0	1
zbudujemy	build	1	1	1	1	1	1	1	0	1
walkę	fight	-1	0	-1	-1	0	0	1	0	-1
głupców	fool	0	-1	-1	-1	0	1	1	-1	1
migrantów	flow	0	0	0	0	0	0	1	0	0
barierom	do	1	1	1	0	0	1	1	0	1
wady	flaw	0	0	0	0	0	1	1	0	0
torami	track	-1	1	-1	-1	1	1	1	-1	1
ustabilizowały	have	1	1	1	0	0	1	1	0	1
pomyślałam	think	0	0	1	1	1	1	1	1	0
wada	flaw	0	0	0	0	0	1	1	0	0
zmniejszone	reduce	0	0	0	-1	1	1	1	-1	0
afganizację	involve	0	0	0	0	1	1	1	0	0
zmniejszona	reduce	0	0	0	-1	1	1	1	-1	0
zmniejszono	have	1	1	1	0	0	1	1	0	1
zamrożonego	freeze	0	0	0	0	0	1	0	-1	0
myślących	think	0	0	1	1	1	1	1	1	0
należy	be	0	1	0	0	0	0	1	0	1
zmniejszony	reduce	0	0	0	-1	1	1	1	-1	0
wyczerpaliśmy	have	1	1	1	0	0	1	1	0	1
poruszający	raise	0	0	1	1	0	0	1	0	1
unowocześnia	process	0	0	1	1	1	1	1	0	0
włączenie	include	1	1	1	1	1	1	1	1	0
włączenia	include	1	1	1	1	1	1	1	1	0
szokujących	shock	0	0	0	-1	0	1	-1	-1	0
supermarketami	forward	1	1	0	1	1	1	1	0	1
wypełnieniem	meet	0	1	1	1	1	1	1	0	1
poruszające	move	0	0	0	1	0	1	1	0	0
włączeniu	incorporate	0	0	1	1	0	1	1	0	1
poruszająca	move	0	0	0	1	0	1	1	0	0
tamtejszej	give	0	1	1	0	0	0	1	0	1
twierdzeniem	claim	1	1	1	0	1	1	1	0	1
remontów	renovate	1	1	1	1	1	1	1	0	1
owijania	beat	0	-1	-1	-1	0	1	1	-1	0
oczekujemy	expect	0	1	1	1	0	0	1	0	1
operacjami	affiliate	0	1	1	1	0	1	1	0	1
zapowiadał	have	1	1	1	0	0	1	1	0	1
bytowe	live	1	1	1	1	1	1	1	0	1
zaprojektowana	design	1	1	1	1	1	1	1	0	1
walka	fight	-1	0	-1	-1	0	0	1	0	-1
leżącej	be	0	1	0	0	0	0	1	0	1
zrozumiał	understand	1	1	1	1	1	1	1	0	1
sprawozdawca	report	0	0	-1	1	0	0	1	0	-1
zaprojektowano	design	1	1	1	1	1	1	1	0	1
zabijajmy	kill	0	-1	-1	-1	-1	1	0	-1	-1
walki	fight	-1	0	-1	-1	0	0	1	0	-1
przeprowadziliśmy	have	1	1	1	0	0	1	1	0	1
obchodzić	celebrate	1	1	1	1	1	1	1	0	1
łącznych	total	0	0	0	0	0	1	1	0	0
zaprojektowany	design	1	1	1	1	1	1	1	0	1
krążące	be	0	1	0	0	0	0	1	0	1
specjalny	advance	0	1	1	1	1	0	1	0	1
posuwamy	be	0	1	0	0	0	0	1	0	1
wymusza	be	0	1	0	0	0	0	1	0	1
pobudzić	boost	0	0	0	1	0	1	1	0	0
podzlecanie	enjoy	1	1	1	1	1	1	1	1	1
bojowe	battle	0	0	0	-1	1	1	1	0	0
wyeliminowanie	eliminate	-1	1	-1	-1	1	-1	1	0	0
wyeliminowania	eliminate	-1	1	-1	-1	1	-1	1	0	0
znacznymi	major	0	1	0	0	1	1	1	0	1
poparliśmy	support	1	1	1	1	0	1	1	1	1
wyeliminowaniu	eliminate	-1	1	-1	-1	1	-1	1	0	0
rozlicza	account	0	0	0	0	0	1	1	0	0
lekcji	learn	1	1	1	0	1	1	1	0	1
wykazała	have	1	1	1	0	0	1	1	0	1
zestawić	set	0	0	1	1	1	1	1	0	1
zapowiadać	need	0	1	1	0	0	1	1	0	0
wzbogacający	enrich	1	1	1	1	1	1	1	1	1
reprezentowała	represent	0	1	0	1	0	1	1	0	0
zasiadających	sit	0	0	0	0	0	0	0	0	0
pośrodku	sit	0	0	0	0	0	0	0	0	0
transgranicznej	border	0	0	0	0	0	0	0	0	0
oczekiwania	wait	0	0	0	0	0	0	1	0	0
narzucamy	impose	0	0	1	1	1	0	1	0	1
arabscy	influence	0	0	0	0	0	1	1	0	0
tolerują	tolerate	-1	0	-1	1	0	1	1	0	-1
wspierając	support	1	1	1	1	0	1	1	1	1
odnośnej	question	0	0	1	1	1	1	1	0	1
słyszeć	hear	0	1	0	0	1	1	1	0	0
poczesne	pride	1	1	1	1	0	1	1	1	1
służącemu	serve	1	1	1	1	1	1	1	0	1
przeminie	position	0	0	0	1	0	1	1	0	0
ściga	be	0	1	0	0	0	0	1	0	1
ugruntowanej	establish	0	0	1	1	1	1	1	1	1
najmłodszych	age	0	0	0	-1	0	1	1	0	0
ratingami	term	1	1	0	1	1	1	0	0	0
czuję	feel	1	1	1	0	0	0	1	0	1
zmarnowanego	waste	0	-1	0	-1	-1	1	1	0	-1
asymetrycznie	involve	0	0	0	0	1	1	1	0	0
nieustannej	continue	1	1	1	1	1	0	1	0	1
wprowadzać	introduce	1	1	1	1	1	1	1	1	1
zakorzeniony	root	1	0	1	1	1	1	1	0	0
analiz	study	1	0	1	1	1	1	1	0	1
posiadaczami	down	0	0	0	0	0	0	1	0	0
pociągają	be	0	1	0	0	0	0	1	0	1
zastanawiamy	be	0	1	0	0	0	0	1	0	1
raportów	report	0	0	-1	1	0	0	1	0	-1
wzmocniliśmy	have	1	1	1	0	0	1	1	0	1
pielęgnuje	have	1	1	1	0	0	1	1	0	1
wykazało	show	1	1	1	0	1	0	1	0	0
wpływ	affect	1	0	0	0	0	1	1	0	0
umawiających	contract	-1	0	-1	0	-1	-1	1	0	-1
zakorzeniona	root	1	0	1	1	1	1	1	0	0
sztukami	perform	0	0	1	0	1	1	1	0	1
zakorzenione	root	1	0	1	1	1	1	1	0	0
warunkować	qualify	1	1	0	1	0	1	1	1	0
powodowanego	cause	-1	-1	0	0	0	-1	0	0	0
odpowiednicy	go	0	0	0	0	0	0	1	0	0
zwolniło	have	1	1	1	0	0	1	1	0	1
zwolniła	make	0	0	0	1	0	0	1	0	0
Tunezyjczycy	can	0	0	0	0	0	1	1	0	1
zarezerwowanie	reserve	0	0	1	0	1	1	1	0	1
zaostrzających	be	0	1	0	0	0	0	1	0	1
zarezerwowania	stretch	0	0	1	1	1	1	1	0	1
ustalali	make	0	0	0	1	0	0	1	0	0
zabronione	prohibit	0	0	-1	-1	0	0	1	0	0
odpór	resist	-1	0	-1	-1	1	1	1	-1	1
przedłuży	extend	0	1	1	1	1	1	1	0	1
podniosłem	raise	0	0	1	1	0	0	1	0	1
dauhańskich	close	0	1	1	0	0	1	1	0	1
zasięgano	consult	1	1	1	1	1	1	1	1	1
wykazały	show	1	1	1	0	1	0	1	0	0
transmisji	broadcast	0	0	0	1	1	1	1	0	1
votaciones	vote	0	0	0	1	1	1	1	0	0
uczyło	do	1	1	1	0	0	1	1	0	1
przedłuża	extend	0	1	1	1	1	1	1	0	1
płonęły	burn	0	-1	-1	-1	0	1	1	-1	0
walutowo-kursowych	do	1	1	1	0	0	1	1	0	1
zadeklarowali	have	1	1	1	0	0	1	1	0	1
wierzyła	believe	0	0	1	1	0	1	1	1	1
atrakcyjnym	appeal	0	0	-1	-1	-1	1	1	0	0
wierzyło	believe	0	0	1	1	0	1	1	1	1
wypada	be	0	1	0	0	0	0	1	0	1
niepokojącymi	worry	0	0	-1	-1	0	0	1	-1	-1
uciekały	resort	0	0	1	0	0	1	1	0	1
wybaczy	forgive	1	1	1	1	1	1	1	1	1
nadzoruje	supervise	1	1	1	1	1	1	1	0	1
zamierzonych	intend	0	0	0	1	0	1	1	0	1
cienką	fine	0	1	1	1	1	1	1	1	1
zachodnie	wage	0	1	1	1	1	1	1	0	1
poszukania	seek	1	1	1	1	1	1	1	0	1
zablokujemy	block	0	0	-1	-1	0	1	1	0	-1
wprowadzonego	introduce	1	1	1	1	1	1	1	1	1
modelowi	model	0	0	0	1	1	1	1	0	1
Objawmy	represent	0	1	0	1	0	1	1	0	0
wiadomą	know	1	1	1	0	1	1	1	0	1
zapytań	question	0	0	1	1	1	1	1	0	1
zapytał	ask	0	0	0	0	1	1	1	0	0
pozostawiają	leave	0	0	0	0	0	0	1	-1	0
zdolności	stand	0	1	1	0	1	0	1	0	0
dokumentować	document	0	0	0	0	0	1	1	0	0
uniwersytet	succeed	0	1	1	0	1	1	1	0	1
zatroszczyć	care	1	1	1	1	0	1	1	0	1
importować	import	0	0	0	1	1	1	1	0	1
transferowej	transfer	0	0	0	0	0	1	1	0	0
białoruski	control	1	0	1	0	1	1	1	0	1
mówiącym	say	0	0	0	0	0	0	1	0	0
stworzył	have	1	1	1	0	0	1	1	0	1
pojawieniem	come	0	1	0	0	0	0	1	0	0
zamordowaniu	murder	0	-1	-1	-1	-1	1	0	-1	-1
odławianych	catch	0	1	0	0	1	1	1	0	1
istotnie	do	1	1	1	0	0	1	1	0	1
składnika	raise	0	0	1	1	0	0	1	0	1
rzadko	be	0	1	0	0	0	0	1	0	1
składniki	compound	0	0	0	-1	1	1	-1	0	0
zamordowanie	murder	0	-1	-1	-1	-1	1	0	-1	-1
powinnością	have	1	1	1	0	0	1	1	0	1
zamordowania	murder	0	-1	-1	-1	-1	1	0	-1	-1
zawdzięczają	owe	0	0	-1	0	-1	0	1	0	-1
działają	be	0	1	0	0	0	0	1	0	1
poniżających	degrade	0	-1	0	-1	0	1	-1	-1	0
sygnalizacyjnego	signal	0	0	0	1	0	0	1	0	0
kalkulowania	clarify	0	1	1	1	1	1	1	0	1
przeświadczenie	feel	1	1	1	0	0	0	1	0	1
zniszczonemu	devastate	1	-1	0	-1	0	1	-1	-1	0
odwołaniem	prompt	1	1	1	1	1	1	1	1	1
trasach	route	0	0	0	0	0	1	1	0	0
reprymendy	reprimand	0	-1	-1	-1	0	1	1	-1	1
przemyśleniami	think	0	0	1	1	1	1	1	1	0
pomocniczym	shadow	0	0	0	0	0	1	1	0	0
Chińczykom-obywatelom	involve	0	0	0	0	1	1	1	0	0
musimy	need	0	1	1	0	0	1	1	0	0
bezczynność	act	0	0	0	0	0	0	1	0	0
uniknięcia	avoid	-1	1	-1	0	1	-1	1	0	1
naciskały	press	0	1	0	-1	0	1	1	-1	0
wybaczą	forgive	1	1	1	1	1	1	1	1	1
oświetleniem	go	0	0	0	0	0	0	1	0	0
zbilansowaną	balance	0	1	1	1	0	1	1	0	1
naciskała	insist	0	0	1	0	0	1	1	0	1
nadzorują	supervise	1	1	1	1	1	1	1	0	1
wpływie	influence	0	0	0	0	0	1	1	0	0
naciskało	be	0	1	0	0	0	0	1	0	1
nakładanych	impose	0	0	1	1	1	0	1	0	1
uniknięciu	avoid	-1	1	-1	0	1	-1	1	0	1
cienka	fine	0	1	1	1	1	1	1	1	1
częstszego	increase	1	1	0	1	0	1	1	0	1
wliczając	include	1	1	1	1	1	1	1	1	0
książek	book	0	0	1	1	1	1	1	0	1
aktami	act	0	0	0	0	0	0	1	0	0
zdobycze	gain	1	1	1	1	1	1	1	0	1
piastują	hold	0	1	1	1	1	1	1	0	1
polecam	commend	1	1	1	1	1	1	1	1	1
pozwalającego	allow	1	1	1	1	0	1	1	1	1
komplikując	complicate	0	-1	0	-1	0	1	0	0	0
komunikaty	notice	1	1	1	0	1	1	1	0	0
wnioskodawców	be	0	1	0	0	0	0	1	0	1
strzela	be	0	1	0	0	0	0	1	0	1
traktowanego	consider	1	1	1	1	1	1	1	0	1
musieli	have	1	1	1	0	0	1	1	0	1
zdobyczy	gain	1	1	1	1	1	1	1	0	1
grubsza	translate	0	1	0	1	1	0	1	0	1
ocenom	assess	0	1	0	1	0	1	1	0	1
granicznego	border	0	0	0	0	0	0	0	0	0
chrześcijaństwa	convert	0	0	1	1	1	1	1	0	1
ostrzec	warn	0	1	0	1	0	1	1	0	0
sprzecznym	contradict	0	0	0	-1	0	1	1	-1	0
cokolwiek	be	0	1	0	0	0	0	1	0	1
słowa	word	0	1	0	0	0	0	1	0	0
opłaciła	have	1	1	1	0	0	1	1	0	1
ulic	name	0	1	1	1	1	1	1	0	1
wypadł	result	0	0	0	0	1	0	1	0	0
przegrupować	be	0	1	0	0	0	0	1	0	1
osłabiały	reduce	0	0	0	-1	1	1	1	-1	0
słowu	word	0	1	0	0	0	0	1	0	0
zarezerwować	reserve	0	0	1	0	1	1	1	0	1
międzygranicznego	route	0	0	0	0	0	1	1	0	0
słowy	word	0	1	0	0	0	0	1	0	0
współdziałać	work	1	1	1	1	0	1	1	0	1
studentek	enroll	1	1	1	1	1	1	1	0	1
korzystała	have	1	1	1	0	0	1	1	0	1
zdefiniowaliśmy	define	0	0	0	1	1	1	1	0	0
garstka	number	0	0	0	1	0	0	1	0	0
studentem	live	1	1	1	1	1	1	1	0	1
poniedziałkowy	be	0	1	0	0	0	0	1	0	1
styczniu	last	0	0	0	0	0	-1	-1	0	0
korzystało	have	1	1	1	0	0	1	1	0	1
przeglądając	look	0	1	1	0	0	0	1	0	1
dłoni	hand	1	1	0	1	1	1	1	0	1
cynicznie	be	0	1	0	0	0	0	1	0	1
pielęgnują	be	0	1	0	0	0	0	1	0	1
dodali	add	1	1	1	1	1	0	1	0	1
respektowały	respect	1	1	1	1	0	1	1	1	1
gwarancjom	guarantee	1	1	1	1	1	1	1	1	1
rządzącego	govern	1	1	1	1	1	1	1	0	1
korzystały	have	1	1	1	0	0	1	1	0	1
jednak	do	1	1	1	0	0	1	1	0	1
ponury	give	0	1	1	0	0	0	1	0	1
zakorzenioną	say	0	0	0	0	0	0	1	0	0
napisano	say	0	0	0	0	0	0	1	0	0
pozorów	claim	1	1	1	0	1	1	1	0	1
sportowy	sport	1	0	1	1	1	1	1	0	1
napisana	write	1	1	1	1	1	1	1	0	1
faktur	pay	0	0	-1	0	0	-1	1	0	-1
sportowa	sport	1	0	1	1	1	1	1	0	1
zastraszają	have	1	1	1	0	0	1	1	0	1
uniemożliwili	prevent	0	0	0	-1	0	1	1	-1	0
sportowe	sport	1	0	1	1	1	1	1	0	1
defekty	point	0	0	0	0	1	0	1	0	0
wywarli	exert	0	0	0	1	0	0	1	0	0
sportowi	sport	1	0	1	1	1	1	1	0	1
zjednoczonej	unite	1	1	0	1	0	1	1	1	0
spadać	fall	0	0	0	-1	-1	0	1	0	-1
poinformowanych	inform	1	1	1	1	0	1	1	1	0
odziedziczyła	inherit	1	1	1	0	1	1	1	0	1
dwóch	couple	0	0	0	1	0	0	1	0	0
spokojne	calm	1	1	1	1	0	1	1	1	1
krwawego	bloody	0	-1	0	-1	-1	0	1	-1	-1
dokonujący	make	0	0	0	1	0	0	1	0	0
rozpoczęciu	begin	1	1	1	1	0	1	1	0	1
wybieranych	elect	1	1	1	1	1	1	1	1	1
muzeum	locate	0	1	0	1	1	1	1	0	0
docenialiśmy	have	1	1	1	0	0	1	1	0	1
odziedziczyły	inherit	1	1	1	0	1	1	1	0	1
zapytam	ask	0	0	0	0	1	1	1	0	0
rozpoczęcie	start	1	1	1	1	1	1	1	0	1
podtrzymaliśmy	have	1	1	1	0	0	1	1	0	1
dostawami	supply	0	0	1	1	1	1	1	0	1
zarobki	wage	0	1	1	1	1	1	1	0	1
przenoszeni	transfer	0	0	0	0	0	1	1	0	0
lekiem	cure	0	1	0	1	0	1	1	0	1
wymuszając	force	0	0	0	-1	0	1	0	-1	0
kompromisów	compromise	0	-1	0	-1	-1	1	0	0	0
informuje	inform	1	1	1	1	0	1	1	1	0
pomaganiem	help	1	1	0	1	0	1	1	1	0
plany	plan	1	1	1	1	1	1	1	0	1
konflikty	conflict	0	0	0	-1	0	1	1	0	0
knebluje	voice	0	0	0	0	0	0	1	0	0
osobistymi	phase	0	0	0	1	1	0	1	0	0
konfliktu	conflict	0	0	0	-1	0	1	1	0	0
przemieniło	have	1	1	1	0	0	1	1	0	1
zarażonych	infect	1	-1	0	-1	0	1	0	-1	-1
wykazywali	have	1	1	1	0	0	1	1	0	1
wycinkami	clear	0	1	1	1	1	1	1	0	1
ojca	father	1	1	0	1	1	1	1	0	1
egzekucjom	execute	0	0	0	0	0	1	1	0	1
modelowe	model	0	0	0	1	1	1	1	0	1
obwiniamy	blame	-1	-1	-1	-1	-1	1	1	-1	-1
określeni	control	1	0	1	0	1	1	1	0	1
żebym	be	0	1	0	0	0	0	1	0	1
wyjeżdżać	go	0	0	0	0	0	0	1	0	0
negocjowaniu	negotiate	1	1	1	1	1	1	1	0	1
uzgodnień	agree	0	0	0	0	1	1	1	0	1
biernie	stand	0	1	1	0	1	0	1	0	0
negocjacyjnych	negotiate	1	1	1	1	1	1	1	0	1
niedemokratycznych	shift	0	0	0	0	1	0	1	0	0
kondolencji	express	-1	0	0	0	1	0	1	0	0
umiarkowany	moderate	1	0	0	1	0	1	1	0	0
protestach	protest	1	0	1	1	0	1	1	0	1
kondolencje	express	-1	0	0	0	1	0	1	0	0
zwraca	draw	0	0	1	1	1	1	0	0	0
uzgadniając	agree	0	0	0	0	1	1	1	0	1
rozpowszechniania	spread	-1	-1	0	1	0	-1	1	0	0
umiarkowane	moderate	1	0	0	1	0	1	1	0	0
rozpowszechnianie	disseminate	1	1	1	1	0	1	1	0	1
umiarkowani	moderate	1	0	0	1	0	1	1	0	0
zróżnicowaną	vary	0	0	1	0	1	0	1	0	0
osiąga	be	0	1	0	0	0	0	1	0	1
rozszerzmy	let	0	0	0	1	-1	0	1	0	0
prymat	be	0	1	0	0	0	0	1	0	1
dziedziną	field	0	0	1	1	1	1	1	0	0
objętymi	cover	0	0	0	1	1	1	1	0	0
pozwolić	allow	1	1	1	1	0	1	1	1	1
największą	major	0	1	0	0	1	1	1	0	1
wyszkoleni	train	1	1	1	1	1	1	1	1	1
Giegolda	report	0	0	-1	1	0	0	1	0	-1
ładu	order	0	0	0	-1	0	0	1	0	0
nalegało	insist	0	0	1	0	0	1	1	0	1
odwdzięczyć	move	0	0	0	1	0	1	1	0	0
narządu	do	1	1	1	0	0	1	1	0	1
wzmacniającą	reinforce	1	0	0	1	0	1	1	-1	0
narządy	make	0	0	0	1	0	0	1	0	0
Ágnes	elect	1	1	1	1	1	1	1	1	1
chcą	want	1	0	1	0	0	1	1	0	1
napędzają	drive	1	1	0	1	0	1	1	0	1
wykwalifikowanej	qualify	1	1	0	1	0	1	1	1	0
zaleciłem	recommend	1	1	1	1	1	1	1	1	1
pokażą	show	1	1	1	0	1	0	1	0	0
pokonaniu	overcome	0	1	-1	0	1	0	1	0	1
pozwolił	allow	1	1	1	1	0	1	1	1	1
tworzyliśmy	have	1	1	1	0	0	1	1	0	1
zatorami	charge	-1	0	0	-1	1	1	1	-1	1
zbytnią	inspire	1	1	1	1	1	1	1	1	1
uruchomi	release	0	0	0	1	0	1	1	1	1
pomagam	help	1	1	0	1	0	1	1	1	0
wymazania	wipe	0	0	0	0	1	0	1	0	1
zakończonej	end	0	1	0	0	1	0	1	0	0
uzasadnionymi	justify	0	0	1	1	1	1	1	0	1
wydaloną	expel	-1	0	-1	-1	0	1	1	-1	-1
monitorowaniu	monitor	0	1	1	1	1	0	1	0	0
prześladowany	persecute	0	-1	-1	-1	0	1	0	-1	1
zrekompensowania	compensate	0	0	0	1	0	1	1	1	0
zrekompensowanie	compensate	0	0	0	1	0	1	1	1	0
prześladowana	persecute	0	-1	-1	-1	0	1	0	-1	1
monitorowania	monitor	0	1	1	1	1	0	1	0	0
prześladowane	persecute	0	-1	-1	-1	0	1	0	-1	1
widzieli	see	1	1	1	1	1	1	1	0	1
monitorowanie	monitor	0	1	1	1	1	0	1	0	0
prześladowani	persecute	0	-1	-1	-1	0	1	0	-1	1
niespełniającego	meet	0	1	1	1	1	1	1	0	1
uwydatniające	highlight	1	1	1	1	0	1	1	0	1
wykorzystywana	be	0	1	0	0	0	0	1	0	1
przybyło	arrive	0	0	0	0	0	0	1	0	1
przybyła	be	0	1	0	0	0	0	1	0	1
pisali	write	1	1	1	1	1	1	1	0	1
zintegrowaną	integrate	1	0	0	1	1	1	1	0	0
nalegały	insist	0	0	1	0	0	1	1	0	1
oceniając	assess	0	1	0	1	0	1	1	0	1
przybyły	arrive	0	0	0	0	0	0	1	0	1
wymieniał	name	0	1	1	1	1	1	1	0	1
ładzie	order	0	0	0	-1	0	0	1	0	0
badają	be	0	1	0	0	0	0	1	0	1
przedyskutować	discuss	1	1	0	1	1	1	1	0	1
oferując	offer	1	1	1	1	1	1	1	0	1
farbach	paint	1	1	1	1	1	1	1	0	1
wskazywałaby	do	1	1	1	0	0	1	1	0	1
starość	age	0	0	0	-1	0	1	1	0	0
zwykłej	follow	0	0	1	1	1	1	1	0	1
apelują	call	0	0	1	1	0	1	1	0	1
polepszyłoby	enhance	1	1	1	1	0	1	1	0	1
administrację	provide	1	1	1	1	1	1	1	0	1
rozbite	break	0	0	-1	-1	1	1	1	0	1
miałoby	have	1	1	1	0	0	1	1	0	1
sporządził	have	1	1	1	0	0	1	1	0	1
wzbogaceniu	increase	1	1	0	1	0	1	1	0	1
diamentów	field	0	0	1	1	1	1	1	0	0
odpowiadających	correspond	0	0	0	0	0	1	1	0	0
wymieniać	exchange	0	0	1	0	1	0	1	0	0
wyznała	clear	0	1	1	1	1	1	1	0	1
skutkach	result	0	0	0	0	1	0	1	0	0
przeżywać	have	1	1	1	0	0	1	1	0	1
senatorowie	assure	1	1	1	1	1	1	1	1	1
wstrzymywałem	abstain	0	0	-1	0	0	0	1	0	1
chce	want	1	0	1	0	0	1	1	0	1
wyłącznego	preserve	1	1	1	1	0	1	1	0	1
przełożył	have	1	1	1	0	0	1	1	0	1
zbytnie	be	0	1	0	0	0	0	1	0	1
pomagać	help	1	1	0	1	0	1	1	1	0
czyniące	make	0	0	0	1	0	0	1	0	0
powiększał	grow	1	1	1	1	1	1	1	0	1
zbytnio	term	1	1	0	1	1	1	0	0	0
oszacowała	have	1	1	1	0	0	1	1	0	1
sfałszowanego	falsify	0	0	1	1	0	1	1	0	1
wzmacniający	strengthen	1	1	0	1	0	1	1	1	0
zniszczeniom	damage	1	-1	0	-1	0	1	-1	-1	0
wzmacniająca	strengthen	1	1	0	1	0	1	1	1	0
wzmacniające	strengthen	1	1	0	1	0	1	1	1	0
znaczącym	major	0	1	0	0	1	1	1	0	1
określającej	set	0	0	1	1	1	1	1	0	1
umknął	seem	0	0	0	0	0	-1	0	0	0
stymulowaniem	stimulate	1	1	1	1	0	0	1	0	1
podpisywany	be	0	1	0	0	0	0	1	0	1
przełożyć	translate	0	1	0	1	1	0	1	0	1
podpisywane	sign	0	0	1	1	1	1	1	0	1
pomagał	help	1	1	0	1	0	1	1	1	0
podpisywana	sign	0	0	1	1	1	1	1	0	1
naprawiając	make	0	0	0	1	0	0	1	0	0
załamaniem	collapse	0	0	0	-1	0	1	1	0	0
powiększać	increase	1	1	0	1	0	1	1	0	1
postrzegania	view	0	0	0	1	0	1	1	0	0
jednolitość	enhance	1	1	1	1	0	1	1	0	1
postrzeganie	view	0	0	0	1	0	1	1	0	0
zróżnicowany	vary	0	0	1	0	1	0	1	0	0
zakażemy	ban	0	-1	-1	-1	0	1	1	0	0
laureata	be	0	1	0	0	0	0	1	0	1
posady	position	0	0	0	1	0	1	1	0	0
frakcje	side	0	0	0	0	1	0	1	0	0
umiarkowaną	moderate	1	0	0	1	0	1	1	0	0
postrzeganiu	do	1	1	1	0	0	1	1	0	1
zburzyć	down	0	0	0	0	0	0	1	0	0
pragnąłby	like	1	1	1	1	0	1	1	1	1
zróżnicowane	vary	0	0	1	0	1	0	1	0	0
zróżnicowana	vary	0	0	1	0	1	0	1	0	0
pomyślnych	do	1	1	1	0	0	1	1	0	1
wywarliście	farm	0	1	1	1	1	1	1	0	1
zaniedbywanych	neglect	1	-1	-1	-1	-1	1	0	-1	-1
tutaj	be	0	1	0	0	0	0	1	0	1
zażądano	be	0	1	0	0	0	0	1	0	1
dwukrotność	double	0	0	1	1	1	0	1	0	1
robione	do	1	1	1	0	0	1	1	0	1
posunęłabym	go	0	0	0	0	0	0	1	0	0
prostej	exercise	1	1	1	1	1	1	1	0	1
wymieniam	mention	0	1	0	0	0	1	1	0	0
wymieniamy	exchange	0	0	1	0	1	0	1	0	0
przyspiesza	speed	1	1	0	1	0	1	1	0	0
argumentować	argue	0	0	1	1	0	1	1	0	0
wpierać	support	1	1	1	1	0	1	1	1	1
przymykamy	turn	0	0	0	0	0	0	1	0	0
zastępców	appoint	1	1	1	1	1	1	1	1	1
oddalamy	further	1	1	1	1	0	1	1	0	1
ciągła	continue	1	1	1	1	1	0	1	0	1
wyżej	give	0	1	1	0	0	0	1	0	1
paliwie	fuel	0	0	0	1	1	1	1	0	1
przyspieszy	speed	1	1	0	1	0	1	1	0	0
importowania	import	0	0	0	1	1	1	1	0	1
podajemy	be	0	1	0	0	0	0	1	0	1
posunięte	go	0	0	0	0	0	0	1	0	0
utrzymującej	live	1	1	1	1	1	1	1	0	1
uregulowanie	regulate	0	0	0	0	1	1	1	0	1
uregulowania	regulate	0	0	0	0	1	1	1	0	1
